ENC,Essey,FR
NTE,Nantes Atlantique,FR
NVS,Nevers,FR
NCE,Cote D'Azur,FR
FNI,Garons,FR
NIT,Niort,FR
ORE,Orleans,FR
PAR,All airports,FR
ORY,Orly,FR
POX,Paris Cergy Pontoise,FR
LBG,Le Bourget,FR
XEX,Aerogare Invalides,FR
BVA,Beauvais-Tille,FR
CDG,Ch. De Gaulle,FR
XTT,Etoile,FR
VIY,Villa Coublay,FR
PUF,Uzein,FR
PGX,Perigueux,FR
PGF,Llabanere,FR
PIS,Biard,FR
PRP,Propriano,FR
UIP,Pluguffan,FR
RHE,Reims,FR
RNS,St Jacques,FR
RNE,Renaison,FR
RCO,Saint Agnant,FR
RDZ,Marcillac,FR
URO,Boos,FR
RYN,Medis,FR
XPZ,Harbour,FR
LTT,La Mole,FR
SYT,Charolais Bourgogne,FR
SEC,Serre Chevalier,FR
SOZ,Solenzara,FR
SXD,Sophia Antipolis,FR
SBK,Tremuson,FR
SCP,St Crepin,FR
EBU,Boutheon,FR
SNR,Montoir,FR
SXB,Entzheim,FR
TGF,Tignes,FR
TLN,Hyeres,FR
XYT,Montaudran,FR
TLS,Blagnac,FR
TUF,St Symphorien,FR
TNF,Toussus-le-Noble,FR
VAZ,Val D'Isere,FR
VAF,Chabeuil,FR
VNE,Meucon,FR
VHY,Charmeil,FR
VTL,Vittel,FR
AKE,Akieni,GA
AWE,Alowe,GA
BAW,Biawonque,GA
BMM,Bitam,GA
BGP,Bongo,GA
BGB,Booue,GA
FOU,Fougamou,GA
MVB,Franceville/Mvengue,GA
GAX,Gamba,GA
IGE,Iguela,GA
GKO,Kongoboumba,GA
KOU,Koulamoutou,GA
LBQ,Lambarene,GA
LTL,Lastourville,GA
LEO,Leconi,GA
LBV,Libreville,GA
MKU,Makokou,GA
KMD,Mandji,GA
MGO,Manega,GA
MYB,Mayoumba,GA
MBC,Mbigou,GA
MDV,Medouneu,GA
MKB,Mekambo,GA
MVG,Mevang,GA
GIM,Miele Mimbale,GA
MVX,Minvoul,GA
MZC,Mitzic,GA
MGX,Moabi,GA
MFF,Moanda,GA
MJL,Mouila,GA
KDJ,N'Djole,GA
KDN,Ndende,GA
NKA,Nkan,GA
OKN,Okondja,GA
OMB,Omboue,GA
OUU,Ouanga,GA
OWE,Owendo,GA
OYE,Oyem,GA
POG,Port Gentil,GA
ZKM,Sette Cama,GA
TCH,Tchibanga,GA
WGY,Wagny,GA
WNE,Wora Na Ye,GA
CRU,Carriacou Is,GD
GND,Point Saline Intl,GD
BUS,Batumi,GE
KUT,Kutaisi,GE
SUI,Babusheri,GE
TBS,Novo Alexeyevka,GE
CAY,Rochambeau,GF
MPY,Maripasoula,GF
REI,Regina,GF
XAU,Saul,GF
OYP,St-Georges lOyapock,GF
LDX,St-Laurent du Maroni,GF
ACC,Kotoka,GH
KMS,Kumasi,GH
NYI,Sunyani,GH
TKD,Takoradi,GH
TML,Tamale,GH
GIB,North Front,GI
JEG,Aasiaat,GL
LLU,Alluitsup Paa,GL
JRK,Arsuk,GL
DUN,Dundas,GL
XIQ,Harbour,GL
JAV,Ilulissat,GL
OBY,Ittoqqortoormiit,GL
KUS,Kulusuk,GL
JNN,Nanortalik,GL
UAK,Narsarsuaq,GL
CNP,Neerlerit Inaat,GL
GOH,Nuuk,GL
XEO,Harbour,GL
JFR,Paamiut,GL
THU,Pituffik,GL
NAQ,Qaanaaq,GL
JQA,Qaarsut,GL
JCH,Qasigiannguit,GL
JGO,Qeqertarsuaq,GL
JHS,Sisimiut,GL
AGM,Tasiilaq,GL
XEQ,Harbour,GL
UMD,Uummannaq,GL
BJL,Yundum International,GM
BKJ,Boke,GN
CKY,Conakry,GN
FAA,Faranah,GN
FIG,Fria,GN
KNN,Kankan,GN
KSI,Kissidougou,GN
SBI,Sambailo,GN
LEK,Labe,GN
MCA,Macenta,GN
NZE,Nzerekore,GN
GII,Siguiri,GN
BBR,Baillif,GP
DSD,La Desirade,GP
GBJ,Les Bases,GP
PTP,Le Raizet,GP
SBH,St Barthelemy,GP
SFC,St Francois,GP
MSB,Marigot SPB,GP
SFG,Esperance,GP
CCE,Grand Case,GP
HTB,Terre-de-Bas,GP
LSS,Terre-de-Haut,GP
BSG,Bata,GQ
SSG,Santa Isabel,GQ
AGQ,Agrinion,GR
AXD,Demokritos Airport,GR
JTY,Astypalaia,GR
ATH,Eleftherios V.,GR
HEW,Hellinikon Airport,GR
CHQ,Souda,GR
JKH,Chios,GR
DRM,Drama,GR
HER,N. Kazantzakis Apt.,GR
JIK,Ikaria,GR
IOA,Ioannina,GR
KLX,Kalamata,GR
AOK,Karpathos,GR
KSJ,Kasos Island,GR
KZS,Kastelorizo,GR
KSO,Aristoteles Airport,GR
KVA,Megas Alexandros,GR
EFL,Argostolion,GR
CFU,I. Kapodistrias,GR
KIT,Kithira,GR
KGS,Kos,GR
KZI,Philippos Airport,GR
LRA,Larisa,GR
LRS,Leros,GR
LXS,Limnos,GR
JMK,Mikonos,GR
MLO,Milos,GR
MJT,Mytilene,GR
JNX,Naxos Airport,GR
PAS,Paros,GR
GPA,Araxos Airport,GR
PKH,Alexion,GR
PVK,Aktion,GR
PYR,Andravida,GR
RHO,Diagoras Airport,GR
SMI,Samos,GR
JSH,Sitia,GR
JSI,Skiathos,GR
SKU,Skiros,GR
SPJ,Sparta,GR
JSS,Spetsai Island,GR
JSY,Syros Island,GR
SKG,Makedonia Apt.,GR
JTR,Thira,GR
VOL,Nea Anchialos,GR
ZTH,Zakinthos Is,GR
CMM,Carmelita,GT
CIQ,Chiquimula,GT
CTF,Coatepeque Airport,GT
CBV,Coban,GT
DON,Dos Lagunas,GT
ENJ,El Naranjo,GT
FRS,Santa Elena,GT
GUA,La Aurora,GT
HUG,Huehuetenango,GT
LOX,Los Tablones Airport,GT
MCR,Melchor De Menco,GT
PCG,Paso Caballos,GT
PKJ,Playa Grande,GT
PON,Poptun,GT
PBR,Puerto Barrios,GT
AAZ,Quetzaltenango,GT
AQB,Quiche Airport,GT
RER,Base Aerea Del Sur,GT
LCF,Las Vegas,GT
RUV,Rubelsanto,GT
TKM,El Peten,GT
UAX,Uaxactun,GT
NGM,Agana NAS,GU
GUM,A.B. Won Pat Intl,GU
NRV,Uscg Shore St,GU
OXB,Osvaldo Vieira,GW
BQE,Bubaque,GW
AHL,Aishalton,GY
NAI,Annai,GY
BMJ,Baramita,GY
GFO,Bartica,GY
BCG,Bemichi,GY
EKE,Ekereku,GY
GEO,Cheddi Jagan Intl,GY
IMB,Imbaimadai,GY
KAI,Kaieteur,GY
KAR,Kamarang,GY
KRM,Karanambo,GY
KRG,Karasabai,GY
KTO,Kato,GY
KKG,Konawaruk,GY
KPG,Kurupung,GY
LTM,Lethem,GY
LUB,Lumid Pau,GY
USI,Mabaruma,GY
MHA,Mahdia,GY
VEG,Maikwak,GY
MWJ,Matthews Ridge,GY
MYM,Monkey Mountain,GY
OGL,Ogle,GY
ORJ,Orinduik,GY
PMT,Paramakotoi,GY
PRR,Paruima,GY
PIQ,Pipillipai,GY
PKM,Port Kaituma,GY
SDC,Sandcreek,GY
SKM,Skeldon,GY
HKG,Hong Kong Intl,HK
KTZ,Kwun Tong,HK
AHS,Ahuas,HN
BHG,Brus Laguna,HN
CAA,Catacamas,HN
CDD,Cauquira,HN
RUY,Copan,HN
ENQ,Coronel E Soto Cano AB,HN
CYL,Coyoles,HN
EDQ,Erandique,HN
GAC,Gracias,HN
GUO,Gualaco,HN
GJA,Guanaja,HN
IRN,Iriona,HN
JUT,Juticalpa,HN
LCE,Goloson Intl,HN
LEZ,La Esperanza,HN
LUI,La Union,HN
LLH,Las Limas,HN
LMH,Limon,HN
MRJ,Marcala,HN
OAN,Olanchito,HN
PCH,Palacios,HN
PEU,Puerto Lempira,HN
RTB,Roatan,HN
SET,San Esteban,HN
SAP,Ramon Villeda,HN
SDH,Santa Rosa Copan,HN
SCD,Sulaco,HN
TGU,Toncontin,HN
TEA,Tela,HN
TCF,Tocoa,HN
TJI,Capiro,HN
UII,Utila,HN
VTA,Victoria,HN
ORO,Yoro,HN
BWK,Bol,HR
DBV,Dubrovnik,HR
LSZ,Losinj Arpt,HR
OSI,Osijek,HR
PUY,Pula,HR
RJK,Rijeka,HR
SPU,Split,HR
ZAD,Zadar,HR
ZAG,Pleso,HR
CAP,Cap Haitien,HT
JAK,Jacmel,HT
JEE,Jeremie,HT
CYA,Les Cayes,HT
PAP,Mais Gate,HT
PAX,Port De Paix,HT
BUD,Ferihegy,HU
DEB,Debrecen,HU
MCQ,Miskolc,HU
SOB,Saarmelleek/Balaton,HU
AEG,Aek Godang,ID
ARD,Alor Island,ID
AHI,Amahai,ID
AMQ,Pattimura,ID
AGD,Anggi,ID
AAS,Apalapsili,ID
ARJ,Arso,ID
AKQ,Gunung Batin,ID
ABU,Atambua,ID
AUT,Atauro,ID
AYW,Ayawasi,ID
BXB,Babo,ID
BXD,Bade,ID
BJW,Bajawa,ID
BPN,Sepingan,ID
NAF,Banaina,ID
BTJ,Blang Bintang,ID
NDA,Bandanaira,ID
TKG,Branti,ID
BDO,Husein Sastranegara,ID
BDJ,Sjamsudin Noor,ID
BTH,Hang Nadim,ID
BXM,Batom,ID
BTW,Batu Licin,ID
BUW,Baubau,ID
BKS,Padangkemiling,ID
BJK,Benjina,ID
BEJ,Berau,ID
BIK,Mokmer,ID
BMU,Bima,ID
NTI,Bintuni,ID
BUI,Bokondini,ID
BJG,Bolaang,ID
BXT,Bontang,ID
BYQ,Bunyu,ID
UOL,Buol,ID
CPF,Cepu,ID
CXP,Tunggul Wulung,ID
CBN,Penggung,ID
DRH,Dabra,ID
DTD,Datadawai,ID
DPS,Ngurah Rai,ID
DOB,Dobo Airport,ID
DUM,Pinang Kampai,ID
ELR,Elelim,ID
EWI,Enarotali,ID
ENE,Ende,ID
EWE,Ewer,ID
FKQ,Fak Fak,ID
GAV,Gag Island,ID
GLX,Galela,ID
GEB,Gebe,ID
GTO,Tolotio,ID
GNS,Gunungsitoli,ID
ILA,Illaga,ID
IUL,Ilu,ID
INX,Inanwatan,ID
HLP,Halim Perdana Kusuma,ID
CGK,Soekarno-Hatta Intl,ID
JKT,All airports,ID
DJB,Sultan T. Syarifudn,ID
DJJ,Sentani,ID
KNG,Kaimana,ID
KBX,Kambuaya,ID
KCD,Kamur,ID
KWB,Karimunjawa,ID
KBF,Karubaga,ID
KAZ,Kau,ID
KEQ,Kebar,ID
KEA,Keisah,ID
LLN,Kelila,ID
KLQ,Keluang,ID
KDI,Wolter Monginsidi,ID
KEI,Kepi,ID
KRC,Kerinci,ID
KTG,Ketapang,ID
KMM,Kimam,ID
KOX,Kokonao,ID
KCI,Kon,ID
KOD,Kotabangun,ID
KBU,Kotabaru,ID
LBJ,Mutiara,ID
LAH,Labuha,ID
LUV,Langgur,ID
LKA,Larantuka,ID
LHI,Lereh,ID
LWE,Lewoleba,ID
LSX,Lhok Sukon,ID
LSW,Lhoksumawe,ID
LPU,Long Apung,ID
LBW,Long Bawan,ID
LYK,Lunyuk,ID
LUW,Luwuk,ID
MLG,Malang,ID
MJU,Mamuju,ID
MDC,Samratulangi,ID
MAL,Mangole,ID
MJY,Mangunjaya,ID
MKW,Rendani,ID
MSI,Masalembo,ID
MXB,Masamba,ID
MWK,Matak,ID
AMI,Selaparang,ID
MOF,Waioti,ID
MES,Polania,ID
MNA,Melangguane,ID
MKQ,Mopah,ID
RDE,Merdey,ID
MEQ,Seunagan,ID
MDP,Mindiptana,ID
ONI,Moanamani,ID
OTI,Morotai Island,ID
MPC,Muko-Muko,ID
LII,Mulia,ID
MUF,Muting,ID
NBX,Nabire,ID
NAH,Naha,ID
NAM,Namlea,ID
NRE,Namrole,ID
NPO,Nangapinoh,ID
NTX,Natuna Ranai,ID
FOO,Numfoor,ID
NNX,Nunukan,ID
OBD,Obano,ID
OKQ,Okaba,ID
OKL,Oksibil,ID
PDG,Tabing,ID
PKY,Palangkaraya,ID
PLM,Mahmud Badaruddin Ii,ID
PBW,Palibelo,ID
PLW,Mutiara,ID
PKN,Pangkalanbuun,ID
PGK,Pangkalpinang,ID
PPR,Pasir Pangarayan,ID
PKU,Simpang Tiga,ID
PDO,Pendopo,ID
PUM,Pomala,ID
PCB,Pondok Cabe,ID
PNK,Supadio,ID
PSJ,Poso,ID
PPJ,Pulau Panjang,ID
PWL,Purwokerto,ID
PSU,Putussibau,ID
RAQ,Sugimanuru,ID
RSK,Ransiki,ID
RGT,Japura,ID
RKI,Rokot,ID
RTI,Roti,ID
RTG,Ruteng,ID
SBG,Sabang,ID
SRI,Samarinda,ID
SMQ,Sampit,ID
SQN,Sanana,ID
SGQ,Sanggata,ID
SAE,Sangir,ID
ZRM,Sarmi,ID
SXK,Saumlaki,ID
SAU,Sawu,ID
SRG,Achmad Uani,ID
SEH,Senggeh,ID
ZEG,Senggo,ID
SZH,Senipah,ID
ZRI,Serui,ID
SIW,Sibisa,ID
NKD,Sinak,ID
SIQ,Dabo,ID
SQG,Sintang,ID
RKO,Sipora,ID
SOC,Adi Sumarmo,ID
SQR,Soroako,ID
SOQ,Jefman,ID
ZKL,Steenkool,ID
SWQ,Brang Bidji,ID
SUP,Trunojoyo,ID
SEQ,Sungai Pakning,ID
SUB,Juanda,ID
TAX,Taliabu,ID
TMC,Tambolaka,ID
TTR,Tana Toraja,ID
TNB,Tanah Grogot,ID
TMH,Tanahmerah,ID
TJB,Tanjung Balai,ID
TJQ,Bulutumbang,ID
TNJ,Kidjang,ID
TSX,Tanjung Santan,ID
TJS,Tanjung Selor,ID
TJG,Tanjung Warukin,ID
TPK,Tapaktuan,ID
TRK,Tarakan,ID
TSY,Tasikmalaya,ID
TIM,Timika,ID
TXM,Teminabuan,ID
TTE,Babullah,ID
TMY,Tiom,ID
TLI,Tolitoli,ID
TBM,Tumbang Samba,ID
UBR,Ubrub,ID
UPG,Hasanudin,ID
WET,Wagethe,ID
WBA,Wahai,ID
WGP,Waingapu,ID
WMX,Wamena,ID
WAR,Waris,ID
WSR,Wasior,ID
JOG,Adisutjipto,ID
RUF,Yuruf,ID
UGU,Zugapa,ID
BYT,Bantry,IE
BLY,Belmullet,IE
CHE,Reenroe,IE
CLB,Castlebar,IE
ORK,Cork,IE
CFN,Donegal,IE
DUB,Dublin,IE
GWY,Carnmore,IE
INQ,Inisheer,IE
IIA,Inishmaan,IE
IOR,Kilronan,IE
KIR,Kerry County Airport,IE
KKY,Kilkenny,IE
NOC,Knock International,IE
LTR,Letterkenny,IE
SNN,Shannon,IE
SXL,Collooney,IE
NNR,Connemara,IE
WAT,Waterford,IE
WEX,Castlebridge,IE
BEV,Beer Sheba,IL
EIY,Ein Yahav,IL
ETH,Elat,IL
GHK,Gush Katif,IL
HFA,Haifa,IL
KSW,Kiryat Shmona,IL
MTZ,Masada,IL
MIP,Mitspeh Ramon,IL
VDA,Ovda,IL
RPN,Rosh Pina,IL
SED,Min'hat Hashnayim,IL
SDV,Sde Dov,IL
TLV,Ben Gurion Intl,IL
YOT,Yotvata,IL
IXA,Singerbhil,IN
AGX,Agatti Island,IN
AGR,Kheria,IN
AMD,Ahmedabad,IN
AJL,Aizawl,IN
AKD,Akola,IN
IXD,Bamrauli,IN
IXV,Along,IN
ATQ,Raja Sansi,IN
IXU,Chikkalthana,IN
IXB,Bagdogra,IN
RGH,Balurghat,IN
BLR,Hindustan,IN
BEK,Bareli,IN
IXG,Sambre,IN
BEP,Bellary,IN
BUP,Bhatinda,IN
BHU,Bhavnagar,IN
BHO,Bhopal,IN
BBI,Bhubaneswar,IN
BHJ,Rudra Mata,IN
BKB,Bikaner,IN
PAB,Bilaspur,IN
CBD,Car Nicobar,IN
IXC,Chandigarh,IN
MAA,Chennai,IN
CJB,Peelamedu,IN
COH,Cooch Behar,IN
CDP,Cuddapah,IN
NMB,Daman,IN
DAE,Daparizo,IN
DAI,Darjeeling,IN
DED,Dehra Dun,IN
DEL,Indira Gandhi Intl,IN
DEP,Deparizo,IN
DBD,Dhanbad,IN
DHM,Gaggal Airport,IN
DIB,Chabua,IN
DMU,Dimapur,IN
DIU,Diu,IN
GAU,Borjhar,IN
GAY,Gaya,IN
GOI,Dabolim,IN
GOP,Gorakhpur,IN
GUX,Guna,IN
GWL,Gwalior,IN
HSS,Hissar,IN
HBX,Hubli,IN
HYD,Begumpet,IN
IMF,Imphal,IN
IDR,Indore,IN
JLR,Jabalpur,IN
JGB,Jagdalpur,IN
JAI,Sanganeer,IN
JSA,Jaisalmer,IN
IXJ,Satwari,IN
JGA,Govardhanpur,IN
IXW,Sonari,IN
PYB,Jeypore,IN
JDH,Jodhpur,IN
JRH,Rowriah,IN
IXH,Kailashahar,IN
IXQ,Kamalpur,IN
IXY,Kandla,IN
KNU,Kanpur,IN
IXK,Keshod,IN
HJR,Khajuraho,IN
IXN,Khowai,IN
COK,Kochi,IN
KLH,Kolhapur,IN
CCU,Netaji S. Chandra,IN
KTU,Kota,IN
CCJ,Kozhikode,IN
KUU,Bhuntar,IN
IXL,Leh,IN
IXI,Lilabari,IN
LKO,Amausi,IN
LUH,Ludhiana,IN
IXM,Madurai,IN
LDA,Malda,IN
IXE,Bajpe,IN
MOH,Mohanbari,IN
BOM,Chhatrapati Shivaji,IN
MZA,Muzaffarnagar,IN
MZU,Muzaffarpur,IN
MYQ,Mysore,IN
NAG,Sonegaon,IN
NDC,Nanded,IN
ISK,Gandhinagar Arpt,IN
NVY,Neyveli,IN
OMN,Osmanabad,IN
PGH,Pantnagar,IN
IXT,Pasighat,IN
IXP,Pathankot,IN
PAT,Patna,IN
PNY,Pondicherry,IN
PBD,Porbandar,IN
IXZ,Port Blair,IN
PNQ,Lohegaon,IN
PUT,Puttaprathe,IN
RPR,Raipur,IN
RJA,Rajahmundry,IN
RAJ,Civil,IN
RJI,Rajouri,IN
RMD,Ramagundam,IN
IXR,Ranchi,IN
RTC,Ratnagiri,IN
REW,Rewa,IN
RRK,Rourkela,IN
RUP,Rupsi,IN
SXV,Salem,IN
TNI,Satna,IN
SHL,Shillong,IN
SSE,Sholapur,IN
IXS,Kumbhirgram,IN
SLV,Simla,IN
SXR,Srinagar,IN
STV,Surat,IN
TEZ,Salonibari,IN
TEI,Tezu,IN
TJV,Thanjavur,IN
TRV,Thiruvananthapuram,IN
TRZ,Civil,IN
TIR,Tirupati,IN
TCR,Tuticorin,IN
UDR,Dabok,IN
BDQ,Vadodara,IN
VNS,Varanasi,IN
VGA,Vijayawada,IN
VTZ,Vishakhapatnam,IN
WGC,Warangal,IN
ZER,Zero,IN
SDA,Baghdad Intl,IQ
BGW,Al Muthana,IQ
BMN,Bamerny,IQ
BSR,Basra,IQ
KIK,Kirkuk,IQ
OSM,Mosul,IQ
ABD,Abadan,IR
AEU,Abu Musa,IR
AKW,Aghajari,IR
AWZ,Ahwaz,IR
AJK,Araak,IR
ADU,Ardabil,IR
YEH,Asaloyeh,IR
BBL,Babolsar,IR
IAQ,Bahregan,IR
BXR,Bam,IR
BND,Bandar Abbas,IR
BDH,Bandar Lengeh,IR
MRX,Mahshahr,IR
XBJ,Birjand,IR
BSM,Bishe-Kola,IR
BJB,Bojnord,IR
BUZ,Bushehr,IR
ZBR,Chah-Bahar,IR
DEF,Dezful,IR
FAZ,Fasa,IR
GCH,Gachsaran,IR
GZW,Ghazvin,IR
GSM,Gheshm,IR
GBT,Gorgan,IR
HDM,Hamadan,IR
HDR,Havadarya,IR
IFH,Hesa,IR
IIL,Ilaam,IR
IKA,Imam Khomeini,IR
IHR,Iran Shahr,IR
IFN,Isfahan,IR
JAR,Jahrom,IR
JYR,Jiroft,IR
KLM,Kalaleh,IR
KNR,Jam,IR
KER,Kerman,IR
KSH,Kermanshah,IR
KHA,Khaneh,IR
KHK,Khark Island,IR
KHD,Khorramabad,IR
KIH,Kish Island,IR
LFM,Lamerd,IR
LRR,Lar A/P,IR
LVP,Lavan,IR
MHD,Mashad,IR
NUJ,Nojeh,IR
NSH,Now Shahr,IR
OMI,Omidieh,IR
PFQ,Parsabad,IR
RJN,Rafsanjan,IR
RZR,Ramsar,IR
RAS,Rasht,IR
ACP,Sahand,IR
SDG,Sanandaj,IR
CKT,Sarakhs,IR
SRY,Dashte Naz,IR
CQD,Shahre-Kord,IR
SYZ,Shiraz,IR
SYJ,Sirjan,IR
SXI,Sirri Island,IR
TCX,Tabas,IR
TBZ,Tabriz,IR
THR,Mehrabad,IR
TEW,Tohid,IR
OMH,Urmieh,IR
YES,Yasouj,IR
AZD,Yazd,IR
ACZ,Zabol A/P,IR
ZAH,Zahedan,IR
JWN,Zanjan,IR
AEY,Akureyri,IS
BJD,Bakkafjordur,IS
BIU,Bildudalur,IS
BLO,Blonduos,IS
BGJ,Borgarfjordur Eystri,IS
BXV,Breiddalsvik,IS
DJU,Djupivogur,IS
EGS,Egilsstadir,IS
FAG,Fagurholsmyri,IS
FAS,Faskrudsfjordur,IS
FLI,Flateyri,IS
GJR,Gjogur,IS
GRY,Grimsey,IS
GUU,Grundarfjordur,IS
HVK,Holmavik,IS
HFN,Hornafjordur,IS
HZK,Husavik,IS
HVM,Hvammstangi,IS
IFJ,Isafjordur,IS
OPA,Kopasker,IS
MVA,Reykiahlid,IS
NOR,Nordfjordur,IS
OFJ,Olafsfjordur,IS
OLI,Rif,IS
PFJ,Patreksfjordur,IS
RFN,Raufarhofn,IS
RHA,Reykholar,IS
RKV,Reykjavik Domestic,IS
REK,All airports,IS
KEF,Keflavik Intl,IS
SAK,Saudarkrokur,IS
SEJ,Seydisfjordur,IS
SIJ,Siglufjordur,IS
SYK,Stykkisholmur,IS
SUY,Sudureyri,IS
TLK,Talknafjordur,IS
TEY,Thingeyri,IS
THO,Thorshofn,IS
VEY,Vestmannaeyjar,IS
VPN,Vopnafjordur,IS
ALL,Albenga,IT
AHO,Fertilia,IT
AOI,Falconara,IT
AOT,Corrado Gex,IT
AVB,Aviano,IT
BRI,Palese,IT
BLX,Belluno,IT
BLQ,Guglielmo Marconi,IT
BZO,Bolzano,IT
BDS,Papola Casale,IT
CAG,Elmas,IT
PRJ,Capri,IT
CTA,Fontanarossa,IT
CIY,Comiso,IT
CDF,Fiames,IT
CRV,Crotone,IT
CUF,Levaldigi,IT
DCI,Rafsu Decimomannu,IT
EBA,Marina Di Campo,IT
ZRR,Harbour,IT
FLR,Peretola,IT
PSA,Gal Galilei,IT
FOG,Gino Lisa,IT
FRL,Luigi Ridolfi,IT
GOA,Cristoforo Colombo,IT
GRS,Baccarini,IT
ISH,Ischia,IT
JLO,Jesolo,IT
SUF,S Eufemia,IT
LMP,Lampedusa,IT
LCC,Galatina,IT
ZIP,Harbour Eolie Is.,IT
LCV,Lucca,IT
MXP,Malpensa,IT
MIL,All airports,IT
LIN,Linate,IT
SWK,Segrate,IT
PMF,Parma,IT
XIK,Central Station,IT
BGY,Orio Al Serio,IT
NAP,Naples,IT
ZMF,Beverello Harbor,IT
ZMJ,Mergellina Harbour,IT
OLB,Costa Smeralda,IT
PMO,Punta Raisi,IT
ZJE,Harbour Eolie Is.,IT
PNL,Pantelleria,IT
PEG,Sant Egidio,IT
PSR,Liberi,IT
PEJ,Peschiei,IT
ZJY,Harbour,IT
ZJJ,Harbour,IT
RAN,La Spreta,IT
REG,Tito Menniti,IT
RMI,Miramare,IT
CIA,Ciampino,IT
FCO,Fiumicino,IT
ROM,All airports,IT
ZIQ,Harbour Eolie Is.,IT
TQR,San Domino Island,IT
GBN,San Giovanni Rotondo,IT
SAY,Siena,IT
RRO,Sorrento,IT
ZJX,Harbour Eolie Is.,IT
TFC,Taormina Harbour,IT
TAR,M. A. Grottag,IT
TTB,Arbatax,IT
TPS,Birgi,IT
TRS,Dei Legionari,IT
TRN,Citta Di Torino,IT
UDN,Airfield,IT
VCE,Marco Polo,IT
TSF,Treviso,IT
VRN,Verona,IT
VBS,Montichiari,IT
VIC,Vicenza,IT
VIF,Vieste,IT
ZIE,Harbour Eolie Is.,IT
KIN,Norman Manley,JM
KTP,Tinson,JM
MVJ,Marlboro,JM
MBJ,Sangster Intl,JM
NEG,Negril,JM
OCJ,Boscobel,JM
POT,Ken Jones,JM
AMM,Queen Alia Intl,JO
ADJ,Civil - Marka,JO
AQJ,King Hussein Intl,JO
MPQ,Maan,JO
OMF,King Hussein,JO
AGJ,Aguni,JP
AXT,Akita,JP
ASJ,Amami O Shima,JP
AOJ,Aomori,JP
AKJ,Asahikawa,JP
NJA,NAS,JP
BPU,Beppu,JP
FUJ,Fukue,JP
FKJ,Fukui,JP
FUK,Fukuoka,JP
FKS,Fukushima Airport,JP
HAC,Hachijo Jima,JP
HHE,Hachinohe,JP
HKD,Hakodate,JP
HNA,Hanamaki,JP
HTR,Hateruma,JP
HIJ,Hiroshima,JP
HIW,Hiroshima West,JP
IEJ,Iejima,JP
IKI,Iki,JP
ISG,Ishigaki,JP
IWJ,Iwami,JP
IZO,Izumo,JP
KOJ,Kagoshima,JP
KJP,Kerama,JP
KKX,Kikaiga Shima,JP
KKJ,Kokura,JP
KTD,Kitadaito,JP
UKB,Kobe,JP
KCZ,Kochi,JP
KMQ,Komatsu,JP
KMJ,Kumamoto,JP
UEO,Kumejima,JP
KUJ,Kushimoto,JP
KUH,Kushiro,JP
UKY,Kyoto,JP
MUS,Marcus Island,JP
MMJ,Matsumoto,JP
MYJ,Matsuyama,JP
MMB,Memanbetsu,JP
MMD,Maridor,JP
MSJ,Misawa,JP
MYE,Miyake Jima,JP
MMY,Hirara,JP
KMI,Miyazaki,JP
MBE,Monbetsu,JP
NGS,Nagasaki,JP
NGO,Nagoya,JP
SHB,Nakashibetsu,JP
KIJ,Niigata,JP
IHA,Niihama,JP
IIN,Nishinoomote,JP
OBO,Obihiro,JP
ONJ,Odate Noshiro,JP
OIT,Oita,JP
OKJ,Okayama,JP
OKI,Oki Island,JP
OKA,Naha,JP
OKE,Okino Erabu,JP
OIR,Okushiri,JP
OMJ,Omura,JP
ITM,Itami,JP
KIX,Kansai International,JP
OSA,All airports,JP
OIM,Oshima,JP
RBJ,Rebun,JP
RIS,Rishiri,JP
SDO,Ryotsu Sado Is,JP
SDS,Sado Shima,JP
HSG,Saga,JP
CTS,Chitose,JP
SPK,All airports,JP
OKD,Okadama,JP
SDJ,Sendai,JP
SHI,Shimojishima,JP
SHM,Shirahama,JP
SYO,Shonai,JP
TAK,Takamatsu,JP
TNE,Tanegashima,JP
TRA,Tarama,JP
TKN,Tokunoshima,JP
TKS,Tokushima,JP
NRT,Narita,JP
TYO,All airports,JP
HND,Haneda,JP
TTJ,Tottori,JP
TOY,Toyama,JP
TJH,Tajima,JP
TSJ,Tsushima,JP
UBJ,Ube,JP
NTQ,Noto Airport,JP
WKJ,Hokkaido,JP
KUM,Yakushima,JP
GAJ,Junmachi,JP
YOK,Yokohama,JP
YGJ,Miho,JP
OGN,Yonaguni Jima,JP
RNJ,Yoronjima,JP
ASV,Amboseli,KE
BMQ,Bamburi,KE
EDL,Eldoret,KE
EYS,Eliye Springs,KE
FER,Fergusons Gulf,KE
GAS,Garissa,KE
HOA,Hola,KE
KLK,Kalokol,KE
KEY,Kericho,KE
KRV,Kerio Valley,KE
ILU,Kilaguni,KE
KIS,Kisumu,KE
KTL,Kitale,KE
KIU,Kiunga,KE
KWY,Kiwayu,KE
LBN,Lake Baringo,KE
LKU,Lake Rudolf,KE
LAU,Lamu,KE
LBK,Liboi,KE
LOK,Lodwar,KE
LKG,Lokichoggio,KE
LOY,Loyangalani,KE
MYD,Malindi,KE
NDE,Mandera,KE
MRE,Mara Lodges,KE
RBT,Marsabit,KE
MBA,Moi International,KE
OYL,Moyale,KE
MUM,Mumias,KE
NBO,Jomo Kenyatta Intl,KE
WIL,Wilson,KE
NUU,Nakuru,KE
